DATAFLOW,LAST UPDATE,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,AT,2014,263,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,AT,2015,271,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,AT,2016,290,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,AT,2017,267,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,AT,2018,237,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,AT,2019,220,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,AT,2020,272,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,AT,2021,284,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,AT,2022,221,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BE,2011,350,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BE,2012,374,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BE,2013,423,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BE,2014,430,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BE,2015,430,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BE,2016,395,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BE,2017,357,b
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BE,2018,305,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BE,2019,278,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BE,2020,291,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BE,2021,324,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BE,2022,294,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BG,2011,410,b
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BG,2012,444,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BG,2013,469,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BG,2014,417,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BG,2015,337,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BG,2016,280,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BG,2017,240,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BG,2018,206,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BG,2019,176,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BG,2020,201,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BG,2021,171,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,BG,2022,140,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CH,2011,198,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CH,2012,204,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CH,2013,219,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CH,2014,227,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CH,2015,229,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CH,2016,238,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CH,2017,234,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CH,2018,231,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CH,2019,216,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CH,2020,238,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CH,2021,252,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CH,2022,212,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CY,2011,34,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CY,2012,52,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CY,2013,69,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CY,2014,70,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CY,2015,63,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CY,2016,54,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CY,2017,47,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CY,2018,37,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CY,2019,32,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CY,2020,34,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CY,2021,35,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CY,2022,33,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CZ,2011,351,b
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CZ,2012,367,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CZ,2013,369,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CZ,2014,324,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CZ,2015,268,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CZ,2016,211,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CZ,2017,155,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CZ,2018,121,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CZ,2019,109,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CZ,2020,137,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CZ,2021,150,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,CZ,2022,118,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DE,2011,2230,b
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DE,2012,2066,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DE,2013,2026,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DE,2014,1941,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DE,2015,1809,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DE,2016,1650,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DE,2017,1510,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DE,2018,1368,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DE,2019,1280,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DE,2020,1555,b
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DE,2021,1563,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DE,2022,1376,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DK,2011,224,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DK,2012,224,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DK,2013,210,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DK,2014,198,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DK,2015,181,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DK,2016,176,b
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DK,2017,173,b
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DK,2018,153,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DK,2019,152,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DK,2020,170,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DK,2021,154,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,DK,2022,139,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EA20,2011,16500,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EA20,2012,18559,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EA20,2013,19619,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EA20,2014,18982,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EA20,2015,17777,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EA20,2016,16517,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EA20,2017,14976,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EA20,2018,13551,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EA20,2019,12568,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EA20,2020,12976,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EA20,2021,12785,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EA20,2022,11336,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EE,2011,85,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EE,2012,68,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EE,2013,59,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EE,2014,50,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EE,2015,43,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EE,2016,47,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EE,2017,40,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EE,2018,38,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EE,2019,31,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EE,2020,48,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EE,2021,43,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EE,2022,40,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EL,2011,890,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EL,2012,1208,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EL,2013,1344,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EL,2014,1277,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EL,2015,1198,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EL,2016,1146,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EL,2017,1043,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EL,2018,935,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EL,2019,847,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EL,2020,791,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EL,2021,678,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EL,2022,588,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,ES,2011,5013,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,ES,2012,5811,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,ES,2013,6051,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,ES,2014,5610,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,ES,2015,5056,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,ES,2016,4481,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,ES,2017,3917,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,ES,2018,3479,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,ES,2019,3248,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,ES,2020,3531,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,ES,2021,3430,d
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,ES,2022,3025,d
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EU27_2020,2011,20727,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EU27_2020,2012,22918,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EU27_2020,2013,24034,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EU27_2020,2014,22939,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EU27_2020,2015,21252,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EU27_2020,2016,19436,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EU27_2020,2017,17444,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EU27_2020,2018,15643,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EU27_2020,2019,14503,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EU27_2020,2020,15182,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EU27_2020,2021,14984,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,EU27_2020,2022,13291,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FI,2011,212,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FI,2012,209,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FI,2013,221,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FI,2014,232,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FI,2015,250,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FI,2016,236,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FI,2017,233,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FI,2018,202,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FI,2019,184,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FI,2020,209,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FI,2021,212,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FI,2022,190,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FR,2011,2687,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FR,2012,2877,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FR,2013,3048,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FR,2014,3042,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FR,2015,3073,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FR,2016,2992,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FR,2017,2807,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FR,2018,2701,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FR,2019,2519,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FR,2020,2381,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FR,2021,2365,d
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,FR,2022,2234,d
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HR,2011,257,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HR,2012,297,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HR,2013,318,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HR,2014,327,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HR,2015,306,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HR,2016,240,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HR,2017,205,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HR,2018,152,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HR,2019,119,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HR,2020,135,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HR,2021,138,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HR,2022,128,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HU,2011,465,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HU,2012,473,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HU,2013,440,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HU,2014,343,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HU,2015,308,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HU,2016,234,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HU,2017,192,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HU,2018,172,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HU,2019,159,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HU,2020,198,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HU,2021,196,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,HU,2022,176,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IE,2011,343,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IE,2012,343,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IE,2013,308,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IE,2014,267,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IE,2015,225,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IE,2016,195,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IE,2017,158,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IE,2018,138,
