DATAFLOW,LAST UPDATE,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IE,2019,121,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IE,2020,139,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IE,2021,158,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IE,2022,119,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IS,2011,13,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IS,2012,11,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IS,2013,10,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IS,2014,9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IS,2015,8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IS,2016,6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IS,2017,5,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IS,2018,6,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IS,2019,7,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IS,2020,11,b
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IS,2021,13,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IS,2022,8,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IT,2011,2086,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IT,2012,2719,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IT,2013,3078,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IT,2014,3223,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IT,2015,3009,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IT,2016,2978,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IT,2017,2873,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IT,2018,2709,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IT,2019,2540,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IT,2020,2301,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IT,2021,2367,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,IT,2022,2027,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LT,2011,228,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LT,2012,197,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LT,2013,172,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LT,2014,158,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LT,2015,134,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LT,2016,116,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LT,2017,103,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LT,2018,90,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LT,2019,92,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LT,2020,126,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LT,2021,105,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LT,2022,90,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LU,2011,12,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LU,2012,13,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LU,2013,15,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LU,2014,15,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LU,2015,18,b
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LU,2016,17,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LU,2017,16,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LU,2018,17,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LU,2019,17,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LU,2020,21,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LU,2021,17,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LU,2022,15,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LV,2011,167,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LV,2012,156,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LV,2013,121,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LV,2014,108,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LV,2015,98,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LV,2016,96,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LV,2017,86,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LV,2018,73,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LV,2019,62,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LV,2020,79,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LV,2021,71,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,LV,2022,65,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,ME,2011,48,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,ME,2012,50,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,ME,2013,49,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,ME,2014,47,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,ME,2015,47,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,ME,2016,48,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,ME,2017,44,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,ME,2018,42,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,ME,2019,43,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,ME,2020,48,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,MK,2011,295,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,MK,2012,292,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,MK,2013,277,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,MK,2014,269,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,MK,2015,249,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,MK,2016,225,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,MK,2017,214,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,MK,2018,199,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,MK,2019,166,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,MK,2020,156,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,MT,2011,11,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,MT,2012,11,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,MT,2013,12,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,MT,2014,12,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,MT,2015,11,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,MT,2016,10,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,MT,2017,9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,MT,2018,9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,MT,2019,10,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,MT,2020,12,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,MT,2021,9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,MT,2022,9,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NL,2011,543,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NL,2012,625,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NL,2013,756,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NL,2014,769,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NL,2015,723,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NL,2016,647,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NL,2017,547,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NL,2018,459,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NL,2019,423,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NL,2020,466,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NL,2021,408,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NL,2022,350,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NO,2011,95,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NO,2012,94,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NO,2013,107,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NO,2014,104,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NO,2015,131,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NO,2016,137,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NO,2017,122,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NO,2018,113,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NO,2019,111,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NO,2020,136,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NO,2021,128,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,NO,2022,96,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PL,2011,1657,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PL,2012,1749,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PL,2013,1792,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PL,2014,1566,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PL,2015,1304,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PL,2016,1063,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PL,2017,843,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PL,2018,659,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PL,2019,558,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PL,2020,537,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PL,2021,580,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PL,2022,498,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PT,2011,688,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PT,2012,836,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PT,2013,855,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PT,2014,726,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PT,2015,646,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PT,2016,573,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PT,2017,462,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PT,2018,366,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PT,2019,339,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PT,2020,351,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PT,2021,343,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,PT,2022,319,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RO,2011,725,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RO,2012,695,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RO,2013,719,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RO,2014,693,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RO,2015,683,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RO,2016,581,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RO,2017,500,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RO,2018,429,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RO,2019,400,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RO,2020,497,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RO,2021,459,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RO,2022,465,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RS,2011,757,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RS,2012,791,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RS,2013,740,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RS,2014,635,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RS,2015,576,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RS,2016,511,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RS,2017,454,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RS,2018,430,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RS,2019,351,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RS,2020,299,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RS,2021,352,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,RS,2022,302,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SE,2011,395,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SE,2012,408,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SE,2013,416,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SE,2014,417,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SE,2015,393,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SE,2016,373,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SE,2017,365,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SE,2018,351,b
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SE,2019,380,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SE,2020,467,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SE,2021,489,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SE,2022,419,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SI,2011,83,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SI,2012,89,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SI,2013,101,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SI,2014,98,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SI,2015,90,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SI,2016,79,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SI,2017,67,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SI,2018,52,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SI,2019,45,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SI,2020,51,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SI,2021,48,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SI,2022,41,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SK,2011,373,b
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SK,2012,386,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SK,2013,394,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SK,2014,366,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SK,2015,323,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SK,2016,274,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SK,2017,229,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SK,2018,184,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SK,2019,161,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SK,2020,186,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SK,2021,188,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,SK,2022,170,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,TR,2011,2324,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,TR,2012,2202,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,TR,2013,2442,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,TR,2014,2843,b
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,TR,2015,3035,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,TR,2016,3308,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,TR,2017,3421,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,TR,2018,3512,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,TR,2019,4445,
ESTAT:TPS00203(1.0),14/12/23 23:00:00,A,Y15-74,THS_PER,T,TR,2020,4045,
